datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:43 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:44 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:45 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:46 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:47 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:48 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:49 GMT-0800 (PST)
34106320,11244.91000000,0.04181782,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:50 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:50 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:51 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:52 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:53 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:54 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:55 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:56 GMT-0800 (PST)
34106321,11244.92000000,0.08011331,11244.91,11244.92,19389.17761763,Fri Jan 19 2018 11:00:57 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11251.75,11251.76,19389.17761763,Fri Jan 19 2018 11:00:58 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11251.75,11251.76,19389.17761763,Fri Jan 19 2018 11:00:59 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11251.75,11251.76,19389.17761763,Fri Jan 19 2018 11:01:00 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11251.75,11251.76,19389.17761763,Fri Jan 19 2018 11:01:01 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11251.75,11251.76,19389.17761763,Fri Jan 19 2018 11:01:02 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:03 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:04 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:05 GMT-0800 (PST)
